GrainID/Step;;;;;;;;;0;80000;160000;240000;320000;400000;480000;560000;640000;720000;800000;880000;960000;1.04e+06;1.12e+06;1.2e+06;1.28e+06;1.36e+06;1.44e+06;1.52e+06;1.6e+06;1.68e+06;1.76e+06;1.84e+06;1.92e+06;2e+06;2.08e+06;2.16e+06;2.24e+06;2.32e+06;2.4e+06;2.48e+06;2.56e+06;2.64e+06;2.72e+06;2.8e+06;2.88e+06;2.96e+06;3.04e+06;3.12e+06;3.2e+06;3.28e+06;3.36e+06;3.44e+06;3.52e+06;3.6e+06;3.68e+06;3.76e+06;3.84e+06;3.92e+06;4e+06;4.08e+06;4.16e+06;4.24e+06;4.32e+06;4.4e+06;4.48e+06;4.56e+06;4.64e+06;4.72e+06;4.8e+06;4.88e+06;4.96e+06;5.04e+06;5.12e+06;5.2e+06;5.28e+06;5.36e+06;5.44e+06;5.52e+06;5.6e+06;5.68e+06;5.76e+06;5.84e+06;5.92e+06;6e+06;6.08e+06;6.16e+06;6.24e+06;6.32e+06;6.4e+06;6.48e+06;6.56e+06;6.64e+06;6.72e+06;6.8e+06;6.88e+06;6.96e+06;7.04e+06;7.12e+06;7.2e+06;7.28e+06;7.36e+06;7.44e+06;7.52e+06;7.6e+06;7.68e+06;7.76e+06;7.84e+06;7.92e+06;8e+06
288;55;10;22;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1112;1253;1325;1398;1491;1557;1670;1859;1928;1934;2043;2131;2232;2337;2437;2553;2617;2779;2858;3001;3093;3118;3217;3320;3377;3439;3555;3626;3800;3878;3908;4040;4123;4271;4360;4402;4485;4584;4640;4697;4804;4863;5002;5064;5097;5177;5240;5266;5325;5389;5416;5522;5547;5577;5633;5657;5727;5751;5763;5805;5833;5880;5909;5943;5968;5980;6021;6036;6069;6100;6134;6144;6169;6188;6209;6222;6238;6255;6272;6290;6304;6315;6324;6333;6337;6337;6337;6337;6337
289;147;77;144;0;0;0.523599;0.785398;2;1;93;203;263;360;470;549;629;669;766;864;884;973;1083;1139;1196;1268;1321;1409;1557;1613;1618;1702;1774;1855;1943;2024;2124;2180;2314;2385;2507;2594;2616;2707;2804;2858;2913;3025;3095;3266;3350;3375;3511;3606;3749;3859;3913;3990;4125;4206;4249;4400;4494;4669;4774;4807;4932;5051;5104;5196;5335;5406;5613;5698;5733;5870;5964;6120;6225;6275;6363;6482;6601;6723;6834;6951;7037;7168;7261;7371;7514;7652;7699;7807;7879;8007;8068;8154;8242;8338;8425;8501;8564;8612;8661;8697;8722;8734;8737;8737
290;148;51;109;0;0;0.523599;0.785398;2;1;93;203;263;365;492;580;673;720;832;938;961;1052;1160;1217;1264;1336;1380;1461;1587;1630;1634;1698;1751;1807;1866;1914;1978;2010;2087;2128;2193;2241;2250;2296;2347;2370;2395;2451;2479;2555;2587;2598;2654;2689;2741;2782;2799;2827;2876;2901;2918;2967;2990;3050;3073;3084;3125;3154;3164;3194;3228;3239;3298;3311;3325;3363;3380;3421;3437;3446;3467;3485;3510;3533;3554;3574;3583;3610;3620;3642;3658;3684;3688;3710;3720;3737;3749;3758;3776;3794;3803;3807;3809;3810;3810;3810;3810;3810;3810;3810
291;76;35;182;1;0;0.523599;0.785398;2;1;93;203;263;365;492;579;667;714;822;932;954;1054;1177;1237;1305;1384;1446;1544;1708;1764;1771;1872;1947;2044;2138;2232;2345;2397;2559;2630;2772;2864;2888;2994;3101;3149;3221;3350;3415;3614;3698;3734;3879;3980;4138;4256;4306;4397;4534;4606;4668;4819;4905;5102;5203;5245;5377;5496;5546;5648;5784;5847;6066;6148;6198;6336;6433;6601;6716;6769;6864;6987;7122;7250;7375;7499;7583;7737;7829;7959;8115;8289;8345;8500;8603;8763;8859;8971;9100;9242;9367;9486;9594;9694;9831;9978;10136;10301;10411;10439
292;48;61;135;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2197;2314;2428;2540;2673;2740;2926;3015;3180;3289;3317;3438;3563;3628;3702;3845;3930;4148;4250;4286;4455;4570;4754;4887;4950;5056;5217;5309;5378;5561;5665;5906;6027;6080;6245;6393;6460;6588;6763;6850;7134;7248;7305;7499;7636;7866;8027;8100;8234;8419;8608;8809;8997;9191;9337;9559;9728;9932;10198;10475;10583;10824;11014;11301;11490;11698;11920;12193;12436;12657;12858;13044;13251;13433;13586;13692;13743;13743
293;27;1;170;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2321;2441;2561;2705;2777;2987;3083;3274;3394;3426;3567;3709;3781;3873;4041;4137;4398;4516;4560;4761;4897;5115;5268;5341;5467;5649;5755;5836;6042;6161;6432;6561;6617;6799;6946;7010;7145;7317;7396;7678;7782;7843;8025;8148;8366;8506;8569;8697;8846;9015;9167;9324;9475;9582;9765;9878;10031;10200;10385;10450;10608;10723;10889;11002;11129;11261;11426;11572;11694;11801;11900;12028;12155;12289;12397;12502;12551
294;33;23;69;0;0;0.523599;0.785398;2;1;93;203;263;363;485;565;651;693;793;889;905;988;1082;1128;1176;1232;1276;1346;1452;1491;1495;1553;1604;1658;1713;1768;1830;1864;1941;1981;2046;2093;2106;2148;2198;2225;2248;2298;2329;2396;2432;2444;2493;2528;2582;2619;2639;2669;2711;2736;2756;2796;2825;2884;2913;2927;2966;2996;3013;3044;3078;3098;3158;3178;3194;3229;3249;3295;3318;3336;3364;3389;3425;3447;3478;3498;3509;3539;3551;3580;3610;3638;3650;3677;3695;3712;3728;3738;3750;3762;3771;3778;3783;3786;3787;3787;3787;3787;3787;3787
295;121;176;164;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1111;1248;1319;1391;1481;1546;1650;1823;1888;1892;1990;2068;2147;2239;2312;2410;2465;2579;2644;2736;2807;2824;2883;2960;3002;3031;3111;3162;3261;3317;3329;3407;3466;3544;3606;3636;3679;3746;3788;3812;3887;3933;4027;4075;4093;4159;4215;4238;4289;4354;4385;4490;4530;4554;4625;4667;4757;4806;4831;4887;4940;5013;5071;5138;5197;5235;5320;5361;5441;5509;5608;5630;5722;5781;5860;5937;5998;6082;6187;6284;6379;6471;6563;6687;6818;6991;7204;7506;7758
296;179;44;8;1;0;0.523599;0.785398;2;1;93;203;263;365;493;581;667;707;805;902;920;1009;1117;1171;1229;1297;1350;1432;1572;1621;1627;1712;1775;1854;1933;2009;2102;2148;2280;2343;2461;2536;2555;2640;2731;2773;2829;2935;2991;3153;3228;3256;3379;3464;3592;3687;3728;3800;3910;3970;4015;4138;4211;4364;4450;4479;4586;4688;4728;4810;4928;4983;5165;5243;5276;5401;5489;5626;5726;5769;5849;5954;6063;6170;6270;6371;6443;6562;6641;6748;6865;6994;7039;7146;7219;7328;7398;7477;7565;7668;7759;7838;7901;7953;8018;8075;8112;8146;8166;8166
297;91;167;59;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;972;996;1109;1246;1314;1386;1476;1541;1651;1834;1900;1907;2017;2104;2206;2311;2414;2537;2600;2777;2857;3018;3118;3143;3261;3380;3437;3516;3655;3729;3950;4042;4081;4247;4354;4537;4668;4719;4831;4990;5065;5138;5313;5401;5629;5733;5782;5937;6068;6125;6245;6404;6476;6741;6839;6898;7074;7196;7410;7558;7622;7749;7918;8095;8278;8455;8640;8778;9003;9158;9365;9626;9919;10028;10283;10481;10782;10990;11242;11503;11827;12133;12426;12703;12974;13328;13720;14150;14637;15289;16136
298;144;152;144;0;0;0.523599;0.785398;2;1;93;203;263;365;491;575;662;704;811;922;942;1040;1161;1220;1285;1362;1422;1518;1682;1739;1746;1845;1917;2011;2100;2195;2303;2356;2514;2580;2723;2803;2823;2926;3019;3059;3130;3245;3297;3482;3547;3582;3716;3796;3940;4036;4078;4165;4285;4344;4401;4536;4604;4782;4865;4901;5021;5118;5162;5256;5373;5429;5618;5682;5725;5847;5919;6063;6143;6184;6268;6356;6462;6557;6654;6749;6809;6927;6990;7095;7201;7317;7358;7456;7533;7632;7699;7778;7846;7935;8019;8096;8165;8225;8293;8361;8425;8457;8468;8471
299;104;107;190;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;971;995;1105;1242;1312;1383;1472;1536;1645;1829;1894;1901;2009;2094;2190;2293;2387;2506;2568;2722;2802;2932;3029;3052;3145;3254;3310;3364;3483;3557;3721;3805;3829;3957;4051;4185;4281;4329;4398;4505;4575;4616;4734;4813;4957;5034;5063;5159;5248;5282;5355;5455;5495;5645;5693;5729;5823;5876;5996;6060;6093;6164;6231;6315;6385;6451;6517;6553;6634;6677;6736;6794;6873;6894;6958;6995;7061;7098;7132;7171;7212;7240;7257;7268;7275;7285;7290;7292;7293;7293;7293
300;27;123;31;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2321;2441;2561;2705;2776;2978;3069;3251;3365;3394;3529;3665;3733;3820;3981;4071;4316;4428;4465;4655;4787;4994;5146;5218;5336;5515;5623;5696;5902;6028;6292;6435;6492;6681;6850;6929;7075;7276;7377;7709;7841;7912;8139;8297;8573;8764;8852;9017;9235;9474;9709;9948;10180;10356;10650;10850;11121;11457;11822;11961;12284;12537;12910;13164;13465;13790;14186;14551;14897;15229;15549;15972;16420;16934;17479;18158;18708
301;86;198;25;1;0;0.523599;0.785398;2;1;93;203;263;365;493;582;674;714;822;929;949;1047;1167;1227;1292;1370;1428;1520;1674;1729;1735;1820;1890;1966;2042;2115;2196;2243;2351;2411;2506;2574;2593;2661;2733;2778;2816;2897;2953;3072;3133;3149;3246;3311;3413;3486;3526;3580;3668;3723;3754;3855;3915;4036;4104;4127;4212;4289;4322;4381;4470;4512;4645;4695;4718;4808;4864;4964;5028;5057;5113;5184;5259;5331;5398;5467;5515;5597;5642;5709;5775;5855;5880;5948;5994;6053;6097;6142;6186;6236;6277;6306;6325;6338;6348;6353;6353;6353;6353;6353
302;119;44;198;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;971;995;1109;1245;1317;1386;1478;1541;1651;1830;1897;1903;2004;2090;2186;2283;2381;2490;2550;2704;2778;2921;3008;3031;3140;3236;3288;3359;3469;3534;3713;3788;3823;3954;4041;4190;4287;4332;4420;4535;4604;4660;4790;4867;5042;5132;5165;5286;5390;5434;5528;5653;5709;5916;5989;6031;6170;6258;6423;6526;6573;6669;6786;6915;7037;7161;7280;7362;7501;7589;7715;7856;8016;8065;8197;8287;8404;8497;8584;8666;8763;8847;8906;8954;8995;9037;9076;9107;9131;9141;9142
303;166;104;162;0;0;0.523599;0.785398;2;1;93;203;262;358;475;552;634;676;774;871;890;974;1077;1126;1179;1243;1286;1367;1497;1539;1544;1626;1683;1749;1820;1885;1973;2011;2134;2186;2290;2358;2373;2450;2531;2564;2618;2715;2762;2903;2964;2991;3098;3176;3297;3388;3425;3501;3601;3656;3709;3818;3884;4038;4119;4155;4262;4350;4393;4482;4586;4641;4824;4895;4941;5058;5138;5289;5385;5433;5528;5642;5775;5900;6023;6148;6235;6394;6495;6644;6823;7013;7081;7236;7352;7533;7641;7784;7919;8093;8252;8392;8516;8626;8760;8890;9018;9148;9317;9535
304;190;66;14;1;0;0.523599;0.785398;2;1;93;203;263;365;489;573;659;699;803;911;931;1021;1131;1187;1243;1308;1362;1440;1582;1630;1635;1712;1769;1845;1909;1982;2056;2098;2205;2252;2346;2402;2420;2482;2543;2576;2609;2678;2720;2821;2866;2882;2950;2998;3069;3121;3144;3183;3241;3275;3302;3362;3395;3469;3504;3520;3568;3607;3625;3657;3700;3718;3785;3802;3818;3859;3885;3932;3953;3963;3982;4005;4029;4048;4066;4084;4095;4119;4128;4147;4163;4180;4186;4201;4212;4222;4233;4244;4251;4261;4270;4276;4281;4284;4285;4286;4286;4286;4286;4286
305;128;60;112;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;969;990;1100;1233;1299;1369;1456;1519;1627;1801;1861;1868;1975;2055;2152;2248;2341;2452;2499;2662;2725;2867;2945;2968;3068;3162;3208;3276;3390;3448;3631;3699;3731;3870;3952;4101;4200;4246;4334;4460;4525;4582;4729;4804;4995;5085;5124;5254;5365;5413;5516;5651;5711;5935;6013;6063;6213;6305;6488;6596;6652;6761;6890;7037;7175;7313;7449;7539;7703;7805;7937;8087;8262;8314;8460;8554;8706;8800;8911;9015;9129;9226;9311;9390;9462;9550;9638;9733;9832;9962;10102
306;105;7;61;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1692;1889;1960;1967;2086;2179;2291;2405;2516;2649;2717;2905;2994;3165;3272;3300;3427;3546;3608;3688;3827;3906;4121;4212;4250;4413;4515;4688;4809;4867;4965;5105;5184;5245;5405;5492;5689;5784;5822;5953;6063;6107;6208;6334;6387;6590;6661;6705;6833;6915;7059;7152;7191;7278;7385;7502;7610;7713;7819;7887;8014;8086;8202;8322;8457;8502;8619;8698;8815;8886;8957;9040;9123;9180;9224;9254;9278;9296;9309;9317;9319;9319;9319
307;76;144;153;0;0;0.523599;0.785398;2;1;93;202;257;346;451;519;588;622;706;785;796;870;956;993;1045;1098;1140;1204;1311;1339;1345;1415;1456;1523;1579;1640;1710;1730;1845;1876;1975;2022;2034;2107;2168;2186;2245;2321;2345;2484;2518;2552;2643;2691;2796;2861;2879;2949;3032;3054;3113;3211;3244;3391;3440;3478;3569;3636;3666;3744;3829;3855;4017;4050;4106;4202;4248;4385;4446;4488;4564;4641;4738;4824;4909;4996;5039;5162;5215;5315;5413;5529;5567;5669;5740;5844;5914;5997;6074;6175;6259;6339;6412;6481;6565;6649;6727;6791;6830;6835
308;131;75;20;0;0;0.523599;0.785398;2;1;93;203;263;365;489;573;661;704;813;921;941;1037;1153;1210;1274;1345;1403;1491;1645;1696;1702;1791;1855;1940;2020;2104;2204;2250;2394;2454;2584;2658;2678;2770;2861;2905;2967;3073;3131;3304;3375;3407;3536;3621;3766;3864;3911;4000;4123;4191;4251;4398;4480;4672;4760;4800;4933;5040;5087;5196;5322;5387;5606;5683;5737;5874;5965;6138;6242;6292;6398;6515;6654;6782;6917;7047;7135;7301;7402;7551;7720;7925;7994;8181;8314;8516;8646;8790;8954;9147;9318;9473;9614;9735;9888;10032;10182;10327;10491;10570
309;126;39;26;0;0;0.523599;0.785398;2;1;92;192;242;315;405;463;524;552;622;694;705;771;851;886;933;980;1018;1077;1177;1205;1210;1276;1315;1374;1425;1478;1541;1563;1660;1693;1775;1819;1828;1891;1948;1966;2014;2083;2109;2222;2257;2281;2360;2404;2492;2549;2570;2631;2698;2727;2775;2853;2892;3010;3059;3087;3164;3224;3251;3319;3392;3424;3566;3609;3655;3743;3797;3919;3985;4023;4095;4174;4276;4366;4465;4559;4620;4755;4828;4956;5096;5254;5306;5446;5550;5686;5793;5895;6008;6151;6282;6407;6522;6633;6775;6922;7081;7250;7474;7584
310;11;129;137;0;0;0.523599;0.785398;2;1;93;202;259;351;461;533;605;640;719;796;809;874;955;991;1033;1077;1112;1169;1262;1291;1295;1355;1390;1444;1489;1536;1591;1609;1686;1713;1783;1817;1826;1872;1910;1925;1955;2005;2022;2102;2123;2140;2197;2225;2281;2315;2324;2359;2400;2407;2435;2482;2492;2553;2566;2582;2613;2630;2638;2665;2684;2688;2732;2735;2755;2773;2779;2810;2816;2826;2839;2846;2860;2865;2875;2880;2884;2891;2893;2898;2899;2901;2901;2902;2902;2902;2902;2902;2902;2902;2902;2902;2902;2902;2902;2902;2902;2902;2902;2902
311;83;175;88;0;0;0.523599;0.785398;2;1;93;203;263;365;493;582;675;722;835;950;973;1077;1205;1270;1334;1418;1478;1582;1752;1812;1818;1918;1997;2088;2182;2269;2378;2434;2582;2654;2788;2874;2895;2991;3088;3137;3197;3312;3376;3555;3634;3664;3799;3889;4037;4143;4193;4278;4407;4480;4537;4686;4769;4965;5062;5106;5245;5367;5422;5533;5678;5748;5992;6085;6140;6310;6425;6636;6772;6836;6965;7125;7302;7472;7642;7814;7931;8151;8285;8490;8721;9000;9093;9347;9539;9823;10031;10254;10513;10811;11073;11302;11505;11688;11913;12135;12359;12586;12840;13104
312;146;87;96;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1896;1963;1971;2094;2181;2294;2400;2507;2630;2685;2865;2938;3092;3183;3205;3316;3423;3471;3544;3670;3733;3928;4005;4038;4186;4276;4434;4539;4591;4681;4809;4885;4942;5093;5181;5377;5478;5520;5656;5778;5835;5939;6087;6162;6397;6491;6539;6696;6805;6994;7120;7183;7293;7429;7587;7728;7879;8019;8132;8306;8428;8589;8792;9004;9091;9280;9429;9661;9805;9991;10194;10447;10691;10931;11167;11395;11696;12012;12336;12614;12840;12940
313;32;18;126;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2321;2441;2561;2705;2777;2987;3083;3270;3390;3421;3557;3699;3770;3855;4019;4110;4349;4460;4499;4678;4803;4992;5134;5200;5304;5464;5562;5624;5798;5906;6121;6237;6278;6428;6560;6612;6727;6878;6946;7191;7273;7325;7490;7590;7779;7896;7946;8062;8196;8346;8486;8621;8764;8857;9038;9137;9295;9457;9655;9712;9890;10011;10180;10305;10433;10579;10764;10929;11080;11217;11339;11477;11607;11715;11805;11822;11822
314;91;50;3;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2321;2441;2561;2705;2777;2987;3083;3275;3395;3427;3571;3714;3786;3882;4051;4146;4407;4522;4567;4765;4898;5115;5272;5345;5471;5661;5770;5850;6066;6193;6472;6618;6675;6870;7042;7119;7271;7473;7570;7894;8020;8087;8306;8454;8713;8886;8965;9118;9313;9524;9732;9937;10142;10297;10554;10724;10953;11225;11522;11632;11897;12086;12382;12570;12786;13005;13273;13514;13741;13950;14155;14429;14717;15027;15386;15855;16628
315;172;150;96;0;0;0.523599;0.785398;2;1;93;203;263;360;467;539;615;655;750;846;866;953;1062;1119;1172;1244;1295;1378;1515;1566;1572;1646;1711;1782;1857;1927;2010;2059;2169;2231;2332;2405;2423;2496;2576;2621;2661;2751;2807;2935;2999;3016;3121;3191;3298;3378;3417;3472;3573;3631;3663;3774;3836;3966;4033;4051;4142;4222;4255;4320;4415;4460;4595;4645;4660;4751;4811;4901;4968;4994;5038;5105;5169;5238;5301;5366;5404;5457;5493;5536;5589;5640;5661;5692;5717;5757;5770;5792;5812;5830;5843;5854;5863;5871;5881;5889;5890;5890;5890;5890
316;69;110;121;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1327;1404;1495;1563;1676;1863;1923;1931;2047;2127;2233;2334;2437;2557;2615;2784;2860;3011;3103;3128;3238;3346;3402;3471;3594;3666;3854;3941;3972;4113;4209;4361;4470;4523;4606;4731;4803;4854;4990;5069;5243;5331;5366;5480;5581;5624;5712;5829;5886;6065;6138;6176;6291;6372;6506;6598;6639;6714;6808;6906;7001;7091;7186;7243;7341;7396;7478;7563;7646;7677;7740;7791;7856;7897;7943;7983;8030;8070;8103;8133;8161;8189;8213;8231;8241;8242;8242
317;75;25;3;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1898;1970;1978;2102;2198;2316;2434;2552;2686;2758;2948;3040;3209;3319;3349;3474;3601;3668;3743;3890;3975;4196;4299;4332;4507;4624;4809;4947;5012;5116;5281;5375;5440;5627;5736;5973;6098;6145;6312;6462;6525;6653;6827;6909;7179;7283;7338;7519;7640;7848;7994;8058;8185;8343;8511;8680;8844;9006;9125;9310;9436;9595;9793;10010;10089;10279;10410;10616;10735;10886;11056;11244;11414;11579;11733;11878;12075;12290;12549;12849;13239;13813
318;54;115;132;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1694;1893;1962;1969;2087;2177;2288;2399;2509;2638;2704;2882;2968;3122;3227;3253;3362;3476;3538;3604;3726;3803;3979;4065;4095;4228;4315;4458;4553;4601;4677;4791;4854;4899;5025;5093;5251;5328;5357;5462;5557;5595;5673;5785;5833;6003;6064;6097;6208;6285;6413;6502;6541;6616;6715;6818;6924;7029;7132;7203;7324;7403;7511;7646;7784;7840;7958;8054;8188;8280;8382;8487;8619;8735;8838;8912;8973;9041;9078;9099;9100;9100;9100
319;183;72;60;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2321;2441;2561;2705;2777;2987;3078;3265;3378;3408;3545;3680;3746;3837;3998;4086;4338;4448;4488;4675;4801;5000;5147;5215;5327;5503;5604;5672;5870;5990;6238;6372;6421;6599;6756;6827;6957;7140;7231;7511;7628;7682;7872;8008;8231;8383;8455;8587;8759;8945;9128;9304;9490;9622;9848;9997;10197;10454;10739;10846;11086;11276;11573;11759;12004;12252;12579;12904;13228;13548;13868;14318;14822;15396;16041;16902;18430
320;130;179;173;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1112;1252;1324;1398;1492;1556;1668;1850;1908;1915;2029;2100;2201;2286;2379;2479;2525;2676;2736;2864;2939;2959;3051;3138;3180;3241;3342;3398;3557;3628;3656;3775;3849;3970;4053;4093;4163;4261;4321;4364;4475;4542;4686;4759;4788;4891;4977;5016;5097;5195;5245;5415;5481;5516;5630;5707;5846;5935;5978;6061;6159;6272;6382;6489;6601;6677;6818;6906;7034;7184;7360;7420;7582;7698;7861;7977;8109;8261;8456;8639;8818;8996;9174;9421;9673;9962;10275;10611;10779
321;8;182;171;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1897;1968;1976;2097;2189;2304;2418;2532;2667;2735;2926;3014;3183;3289;3314;3436;3560;3614;3697;3842;3914;4142;4232;4274;4442;4549;4737;4863;4922;5035;5186;5274;5350;5520;5622;5855;5976;6030;6190;6336;6404;6531;6701;6788;7070;7183;7244;7437;7572;7805;7962;8031;8169;8342;8521;8694;8855;9023;9138;9334;9462;9635;9829;10050;10107;10277;10382;10559;10652;10763;10898;11032;11139;11232;11316;11386;11470;11546;11629;11706;11802;11867
322;62;83;45;0;0;0.523599;0.785398;2;1;93;203;263;365;493;582;676;723;838;954;977;1081;1207;1272;1337;1419;1478;1577;1743;1801;1807;1905;1981;2072;2165;2254;2364;2418;2571;2641;2778;2865;2887;2986;3090;3141;3202;3322;3386;3569;3648;3678;3817;3911;4058;4164;4215;4302;4429;4504;4560;4703;4789;4979;5071;5106;5238;5344;5388;5488;5611;5668;5859;5934;5969;6096;6181;6318;6409;6443;6520;6613;6699;6782;6849;6923;6963;7043;7080;7146;7204;7275;7296;7354;7393;7440;7471;7502;7533;7565;7595;7618;7642;7663;7690;7712;7720;7722;7722;7722
323;18;91;130;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1694;1895;1966;1974;2094;2186;2300;2413;2525;2658;2724;2914;2998;3168;3270;3297;3421;3541;3600;3682;3824;3901;4116;4208;4246;4405;4511;4682;4804;4862;4959;5106;5193;5254;5419;5519;5731;5847;5892;6041;6174;6236;6348;6502;6585;6833;6938;6986;7159;7279;7480;7621;7681;7800;7962;8124;8299;8457;8628;8757;8945;9089;9256;9479;9724;9813;10015;10163;10411;10551;10737;10919;11141;11353;11551;11733;11902;12106;12303;12485;12653;12771;12790
324;2;101;168;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1112;1254;1326;1402;1496;1566;1680;1874;1944;1951;2068;2157;2264;2370;2474;2596;2661;2828;2910;3058;3156;3181;3285;3393;3450;3509;3632;3705;3882;3967;3994;4130;4224;4365;4473;4523;4602;4723;4796;4843;4972;5054;5208;5298;5326;5431;5524;5563;5638;5741;5795;5952;6023;6052;6158;6229;6346;6421;6455;6520;6594;6684;6760;6831;6906;6950;7040;7087;7167;7236;7317;7335;7410;7448;7510;7548;7580;7623;7660;7687;7710;7728;7746;7761;7768;7771;7771;7771;7771
325;60;37;172;0;0;0.523599;0.785398;2;1;93;203;263;365;493;582;675;722;836;953;976;1080;1208;1271;1335;1415;1475;1567;1720;1776;1780;1863;1930;2005;2083;2153;2241;2287;2402;2459;2563;2630;2648;2724;2797;2840;2888;2971;3022;3154;3211;3235;3336;3398;3513;3582;3620;3685;3770;3819;3860;3959;4011;4144;4204;4230;4321;4396;4429;4496;4587;4627;4780;4833;4865;4963;5029;5145;5225;5255;5323;5414;5500;5590;5669;5750;5820;5908;5977;6050;6148;6257;6294;6378;6439;6547;6603;6680;6757;6850;6929;7009;7086;7153;7235;7304;7356;7393;7401;7401
326;127;113;187;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;675;723;838;954;978;1083;1213;1279;1347;1430;1494;1596;1770;1829;1836;1940;2012;2108;2198;2287;2393;2440;2596;2659;2791;2871;2889;2982;3080;3120;3179;3293;3349;3512;3585;3609;3728;3815;3937;4038;4080;4148;4262;4326;4366;4491;4566;4717;4804;4833;4941;5043;5084;5166;5279;5333;5515;5587;5623;5747;5831;5975;6071;6113;6199;6310;6425;6542;6659;6771;6853;6994;7089;7218;7375;7542;7604;7748;7859;8011;8123;8232;8342;8469;8578;8668;8736;8789;8848;8879;8893;8893;8893;8893
327;100;42;175;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;970;994;1109;1244;1316;1385;1478;1544;1652;1835;1901;1908;2019;2100;2208;2310;2412;2535;2595;2772;2853;3015;3111;3136;3259;3376;3436;3520;3655;3730;3953;4049;4091;4259;4367;4553;4683;4738;4858;5008;5086;5170;5345;5441;5692;5802;5858;6022;6157;6220;6358;6513;6589;6873;6971;7050;7235;7351;7588;7718;7792;7923;8064;8237;8380;8536;8675;8762;8937;9030;9177;9322;9494;9546;9694;9793;9942;10039;10130;10224;10332;10421;10500;10572;10634;10704;10765;10819;10861;10886;10887
328;144;90;48;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1256;1326;1403;1495;1563;1677;1865;1927;1935;2050;2134;2240;2345;2449;2575;2635;2817;2896;3058;3158;3183;3303;3421;3481;3557;3696;3774;3978;4072;4103;4265;4371;4541;4661;4720;4815;4960;5047;5105;5269;5365;5575;5681;5723;5869;5997;6053;6163;6316;6392;6633;6730;6771;6931;7048;7228;7362;7420;7527;7672;7819;7974;8118;8272;8383;8560;8674;8818;9000;9194;9270;9440;9565;9740;9857;9987;10129;10304;10465;10616;10761;10885;11049;11203;11372;11551;11719;11910
329;30;34;19;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1406;1501;1571;1685;1871;1937;1943;2046;2129;2219;2316;2403;2510;2568;2700;2772;2884;2964;2983;3056;3142;3187;3224;3316;3372;3493;3555;3572;3661;3728;3821;3891;3922;3974;4051;4096;4128;4210;4257;4358;4406;4425;4491;4544;4567;4618;4678;4702;4793;4823;4844;4898;4930;4997;5032;5049;5084;5124;5167;5207;5243;5285;5303;5350;5368;5407;5438;5488;5494;5535;5553;5582;5610;5627;5653;5682;5704;5720;5735;5747;5757;5766;5772;5776;5776;5776
